p0,L0,popt,Lopt
0.933254300796991,591.4085644438859,NaN,NaN
0.9440608762859234,449.53751590937185,1.000191314338147,101.18285557511561
0.954992586021436,328.55517867538885,NaN,NaN
0.9660508789898133,231.21388769726335,NaN,NaN
0.9772372209558107,159.8353632291124,NaN,NaN
0.9885530946569389,116.15376599761557,NaN,NaN
1.0,101.1866596307978,1.0002258221489677,101.18302153820522
1.0115794542598986,115.14379213831378,NaN,NaN
1.023292992280754,157.4014787897754,NaN,NaN
1.035142166679344,226.5355266080034,NaN,NaN
1.0471285480508996,320.3964800697811,NaN,NaN
1.0592537251772889,436.2338533022457,1.0002347135534118,101.18310645929024
1.0715193052376064,570.8395061453481,NaN,NaN
1.0839269140212036,720.7068899092006,NaN,NaN
1.096478196143185,882.1947167445172,NaN,NaN
1.109174815262401,1051.6883590567497,NaN,NaN
1.1220184543019633,1225.744870422127,1.0001901197249627,101.18285449877379
1.135010815672315,1401.210142604189,NaN,NaN
1.1481536214968828,1575.3002959530033,NaN,NaN
1.1614486138403428,1745.6690208736827,NaN,NaN
1.1748975549395295,1910.426648936487,NaN,NaN
1.1885022274370185,2068.0333117163086,1.0002305972353096,101.18306499803845
1.202264434617413,2217.2631446043833,NaN,NaN
1.216186000646368,2357.115076426518,NaN,NaN
1.2302687708123816,2486.7175146539976,NaN,NaN
1.244514611771385,2605.278934988582,NaN,NaN
1.2589254117941673,2712.0289400455363,7.305843187193215,2347.3135519573566
1.2735030810166617,2806.2250922078238,NaN,NaN
1.288249551693134,2887.17898345533,NaN,NaN
1.3031667784522993,2954.290733645252,NaN,NaN
1.318256738556407,3007.109330976863,NaN,NaN
1.333521432163324,3045.364085982836,15.894096835846772,1639.1856384037865
1.3489628825916538,3069.0263697778387,NaN,NaN
1.3645831365889245,3078.3440762379355,NaN,NaN
1.3803842646028848,3073.8636963293866,NaN,NaN
1.3963683610559376,3056.4447515431275,NaN,NaN
1.4125375446227544,3027.254442691317,15.894096398479839,1639.185638317495
1.428893958511103,2987.746597806301,NaN,NaN
1.4454397707459274,2939.624938665495,NaN,NaN
1.4621771744567182,2884.7859687700984,NaN,NaN
1.4791083881682074,2825.240544994637,NaN,NaN
1.4962356560944334,2763.043925498183,15.894096686281538,1639.185638372424
1.5135612484362082,2700.181647867688,NaN,NaN
1.5310874616820302,2638.494196159729,NaN,NaN
1.5488166189124812,2579.6077221419546,NaN,NaN
1.566751070108149,2524.8820997146663,NaN,NaN
1.5848931924611136,2475.3781508453026,15.00043636331762,2168.7534482835267
1.6032453906900415,2431.84825659837,NaN,NaN
1.62181009735893,2394.7476610408025,NaN,NaN
1.6405897731995394,2364.259265330374,NaN,NaN
1.6595869074375607,2340.3239687162113,NaN,NaN
1.6788040181225603,2322.678666119309,15.894095923999169,1639.1856382447968
1.6982436524617444,2310.8944401458557,NaN,NaN
1.7179083871575882,2304.4283790527747,NaN,NaN
1.7378008287493754,2302.673288798548,NaN,NaN
1.7579236139586927,2304.9933685125184,NaN,NaN
1.7782794100389228,2310.77445553017,1.0002073143207733,101.18290015635338
1.7988709151287878,2319.4515028073974,NaN,NaN
1.8197008586099834,2330.574249442067,NaN,NaN
1.840772001468956,2343.8111155093866,NaN,NaN
1.8620871366628675,2358.9422423436135,NaN,NaN
1.8836490894898006,2375.86141922177,1.0002368880857329,101.18312985650469
1.9054607179632472,2394.5514865141354,NaN,NaN
1.927524913190936,2415.0470359945043,NaN,NaN
1.9498445997580451,2437.3785491885837,NaN,NaN
1.9724227361148536,2461.5627913581134,NaN,NaN
1.9952623149688795,2487.5174578610404,1.7360672946945994,2302.6550078126747
2.0183663636815607,2515.054323191353,NaN,NaN
2.041737944669529,2543.863382327974,NaN,NaN
2.0653801558105296,2573.5133560394456,NaN,NaN
2.0892961308540396,2603.465075368597,NaN,NaN
2.113489039836647,2633.1150723152714,1.0002015638923807,101.18287769822666
2.137962089502232,2661.791032040782,NaN,NaN
2.1627185237270203,2688.80469088335,NaN,NaN
2.1877616239495525,2713.481858551497,NaN,NaN
2.2130947096056377,2735.191235751533,NaN,NaN
2.2387211385683394,2753.370740181233,1.0002498546969567,101.18329088280194
2.2646443075930596,2767.551715904308,NaN,NaN
2.290867652767773,2777.3734508833422,NaN,NaN
2.3173946499684783,2782.6011154379175,NaN,NaN
2.344228815319922,2783.131954224013,NaN,NaN
2.3713737056616555,2779.0009541272857,14.99859347209002,2168.7539617799234
2.3988329190194904,2770.380146143119,NaN,NaN
2.4266100950824154,2757.5628675496337,NaN,NaN
2.4547089156850306,2740.9971461964374,NaN,NaN
2.4831331052955705,2721.221969740913,NaN,NaN
2.51188643150958,2698.8498671150387,15.894095992231666,1639.1856382550823
2.540972705549305,2674.5512906628405,NaN,NaN
2.5703957827688635,2649.021567244561,NaN,NaN
2.600159563165272,2622.9483939927713,NaN,NaN
2.6302679918953817,2596.98195388047,NaN,NaN
2.6607250597988097,2571.710638824477,15.894096305465684,1639.1856383010982
2.6915348039269156,2547.6463031935095,NaN,NaN
2.7227013080779123,2525.2047169153316,NaN,NaN
2.7542287033381667,2504.705952694784,NaN,NaN
2.78612116862977,2486.375335558282,NaN,NaN
2.8183829312644537,2470.3470545609002,15.89409602094767,1639.1856382595058
2.8510182675039095,2456.6726478771834,NaN,NaN
2.8840315031266064,2445.3337392759886,NaN,NaN
2.9174270140011673,2436.2336354301237,NaN,NaN
2.9512092266663856,2429.228718367522,NaN,NaN
2.9853826189179595,2424.1262584482356,15.894096011404613,1639.1856382555725
3.019951720402016,2420.6950804975277,NaN,NaN
3.054921113215513,2418.6738836370887,NaN,NaN
3.0902954325135905,2417.7803565216236,NaN,NaN
3.126079367123955,2417.723325547917,NaN,NaN
3.1622776601683795,2418.22771456164,1.0002002166441144,101.18287348173111
3.198895109691398,2419.0043062188006,NaN,NaN
3.2359365692962827,2419.828605650389,NaN,NaN
3.273406948788382,2420.523123484691,NaN,NaN
3.311311214825911,2420.97297927946,NaN,NaN
3.3496543915782766,2421.137641554314,15.00012955529708,2168.753511406721
3.3884415613920256,2421.0589764831675,NaN,NaN
3.4276778654645037,2420.821766210925,NaN,NaN
3.4673685045253166,2420.66421278481,NaN,NaN
3.5075187395256804,2420.866508100408,NaN,NaN
3.548133892335755,2421.724926203747,1.7359521093514056,2302.654887802753
3.5892193464500526,2423.5559622752075,NaN,NaN
3.630780547701014,2426.669335187823,NaN,NaN
3.672823004980846,2431.340485612515,NaN,NaN
3.715352290971725,2437.7873583250775,NaN,NaN
3.758374042884441,2446.1528728212425,0.6411048348338159,2194.5863756825784
3.8018939632056115,2456.493477936768,NaN,NaN
3.8459178204535354,2468.777610152833,NaN,NaN
3.890451449942806,2482.8806204160906,NaN,NaN
3.9355007545577743,2498.5921542067736,NaN,NaN
3.9810717055349722,2515.6299199640052,3.1127603073756496,2417.665374251716
4.027170343254591,2533.6546970044915,NaN,NaN
4.073802778041127,2552.282190512321,NaN,NaN
4.120975190973302,2571.1033939378635,NaN,NaN
4.168693834703354,2589.6925760910053,NaN,NaN
4.216965034285822,2607.639749229469,1.0002472177316046,101.18325515845319
4.265795188015927,2624.542791417083,NaN,NaN
4.3151907682776525,2640.028873046408,NaN,NaN
4.36515832240166,2653.7657485620584,NaN,NaN
4.4157044735331255,2665.4685193331534,NaN,NaN
4.466835921509632,2674.906829526619,1.0001877879364267,101.18285329349166
4.518559443749224,2681.9095574058088,NaN,NaN
4.570881896148751,2686.3679610980676,NaN,NaN
4.623810213992604,2688.254322360984,NaN,NaN
4.677351412871983,2687.5642908417176,NaN,NaN
4.731512589614805,2684.391578681592,15.894095594155687,1639.1856382144313
4.786300923226384,2678.885091141358,NaN,NaN
4.841723675840994,2671.2452840665865,NaN,NaN
4.897788193684462,2661.7197923631857,NaN,NaN
4.954501908047901,2650.5947778067502,NaN,NaN
5.011872336272722,2638.1815974374495,15.89409568926641,1639.1856382205492
5.069907082747044,2624.799620392103,NaN,NaN
5.128613839913648,2610.7687389756893,NaN,NaN
5.188000389289611,2596.4480447560272,NaN,NaN
5.248074602497725,2582.1102586661177,NaN,NaN
5.3088444423098835,2567.992113006132,15.894096697387045,1639.185638372234
5.370317963702528,2554.282885650898,NaN,NaN
5.4325033149243325,2541.1173638477917,NaN,NaN
5.495408738576245,2528.574993954177,NaN,NaN
5.559042572704036,2516.6810410420967,NaN,NaN
5.623413251903491,2505.412121936318,7.300450363073958,2347.3117490493737
5.688529308438415,2494.7067399779976,NaN,NaN
5.7543993733715695,2484.4730669398627,NaN,NaN
5.821032177708714,2474.6078804787735,NaN,NaN
5.88843655355589,2465.0078436956987,NaN,NaN
5.956621435290105,2455.5794708407416,14.998672823279344,2168.7539353210673
6.025595860743578,2446.2501866623447,NaN,NaN
6.095368972401692,2436.9758087641053,NaN,NaN
6.165950018614822,2427.7460272094713,NaN,NaN
6.237348354824193,2418.582672338529,NaN,NaN
6.309573444801933,2409.544675674679,14.998663000251812,2168.753938150037
6.382634861905488,2400.7192254074216,NaN,NaN
6.456542290346556,2392.2009984511337,NaN,NaN
6.531305526474723,2384.1104665815633,NaN,NaN
6.606934480075959,2376.5804636334274,NaN,NaN
6.6834391756861455,2369.7400534395774,7.306794783155914,2347.314063069773
6.7608297539198166,2363.707409296702,NaN,NaN
6.839116472814293,2358.5896670223738,NaN,NaN
6.918309709189364,2354.475871877329,NaN,NaN
6.998419960022734,2351.4277407394843,NaN,NaN
7.079457843841379,2349.418035273536,7.29958048557844,2347.311655489504
7.16143410212902,2348.110065720513,NaN,NaN
7.244359600749901,2347.4247211070224,NaN,NaN
7.3282453313890406,2347.3415140930574,NaN,NaN
7.413102413009175,2347.6830960847906,NaN,NaN
7.498942093324558,2348.246672696103,7.304671003242101,2347.31298079158
7.5857757502918375,2348.929075426947,NaN,NaN
7.67361489361819,2349.6500619226013,NaN,NaN
7.762471166286917,2350.3348427103174,NaN,NaN
7.852356346100718,2350.9421533506525,NaN,NaN
7.943282347242816,2351.470667790667,7.305755077564241,2347.3135046377834
8.035261221856173,2351.9592662521036,NaN,NaN
8.128305161640993,2352.4855322990875,NaN,NaN
8.222426499470712,2353.1415538597894,NaN,NaN
8.31763771102671,2354.035098352251,NaN,NaN
8.413951416451951,2355.2741892112726,1.000190454051122,101.18285476603248
8.511380382023766,2356.95491210399,NaN,NaN
8.609937521846007,2359.1540908581674,NaN,NaN
8.709635899560805,2361.9253271027987,NaN,NaN
8.81048873008014,2365.298641002256,NaN,NaN
8.912509381337454,2369.288781103335,7.3063862713639,2347.3138314056405
9.015711376059567,2373.8912065703366,NaN,NaN
9.120108393559097,2379.096970249086,NaN,NaN
9.22571427154763,2384.899211995332,NaN,NaN
9.33254300796991,2391.29188656651,NaN,NaN
9.440608762859233,2398.256725060579,7.301107087265594,2347.3118534315827
9.549925860214358,2405.714814116849,NaN,NaN
9.660508789898133,2413.3426186575857,NaN,NaN
9.772372209558107,2421.507683758833,NaN,NaN
9.88553094656939,2432.7446937470686,NaN,NaN
10.0,2444.5629523535863,7.303397764320044,2347.312476258285
10.115794542598984,2456.738891917867,NaN,NaN
10.232929922807541,2469.4650621236974,NaN,NaN
10.351421666793435,2482.7154005717534,NaN,NaN
10.471285480508996,2496.2963594550606,NaN,NaN
10.592537251772887,2509.879602968883,7.303675799275413,2347.3125825997226
10.715193052376065,2523.0797054575896,NaN,NaN
10.839269140212034,2535.441373782611,NaN,NaN
10.96478196143185,2546.4396323345227,NaN,NaN
11.091748152624008,2555.4226358644255,NaN,NaN
11.220184543019636,2561.7515110759387,1.7362063856567211,2302.6553355254773
11.350108156723149,2564.6917797469414,NaN,NaN
11.481536214968829,2563.4803839586593,NaN,NaN
11.614486138403425,2557.508663001026,NaN,NaN
11.748975549395297,2546.357170699378,NaN,NaN
11.885022274370183,2529.911718186415,15.002487963139703,2168.7532309250355
12.02264434617413,2507.742244274368,NaN,NaN
12.16186000646368,2480.5182572929743,NaN,NaN
12.302687708123818,2449.030476188576,NaN,NaN
12.44514611771385,2414.326707791435,NaN,NaN
12.589254117941675,2377.6558322862857,15.894095811576703,1639.1856382344706
12.735030810166617,2340.7481051628406,NaN,NaN
12.882495516931343,2305.267568344056,NaN,NaN
13.031667784522995,2272.7352870723585,NaN,NaN
13.182567385564074,2244.3755220905764,NaN,NaN
13.33521432163324,2221.0516343847967,15.894095998703571,1639.1856382553235
13.489628825916533,2203.3457166158933,NaN,NaN
13.645831365889245,2191.6731248658753,NaN,NaN
13.803842646028846,2181.584713450867,NaN,NaN
13.963683610559377,2176.964657943313,NaN,NaN
14.12537544622754,2174.966687897537,14.99832742694074,2168.7540647658557
14.288939585111029,2174.152988046131,NaN,NaN
14.454397707459272,2173.3732181494697,NaN,NaN
14.621771744567184,2171.674993400135,NaN,NaN
14.791083881682072,2169.7279427193057,NaN,NaN
14.962356560944336,2168.8210661463495,14.99830578738311,2168.7540706152754
15.13561248436208,2169.711149503527,NaN,NaN
15.310874616820303,2170.283120280996,NaN,NaN
15.488166189124811,2163.553592382575,NaN,NaN
15.667510701081493,2074.7788067374695,NaN,NaN
15.848931924611133,1728.7534976312095,15.894095937158207,1639.185638248876
16.032453906900418,2156.1684142938852,NaN,NaN
16.218100973589298,2310.46858145521,NaN,NaN
16.405897731995395,2329.71518608452,NaN,NaN
16.595869074375607,2351.212554764632,NaN,NaN
16.788040181225607,2365.759737685804,14.9987972478185,2168.7538909328778
16.982436524617444,2378.1806725331335,NaN,NaN
17.179083871575884,2388.996500963167,NaN,NaN
17.378008287493753,2398.6267156856748,NaN,NaN
17.579236139586932,2408.753866912528,NaN,NaN
17.78279410038923,2419.681790277369,15.894096344996663,1639.1856383091556
17.988709151287875,2427.4730250777047,NaN,NaN
18.197008586099834,2437.9526755656675,NaN,NaN
18.407720014689552,2459.4558709611147,NaN,NaN
18.620871366628677,2476.6631621755614,NaN,NaN
18.836490894898002,2494.5168258843823,7.302185966061078,2347.312103660149
19.054607179632473,2513.3430274396183,NaN,NaN
19.275249131909355,2533.0922755926226,NaN,NaN
19.498445997580454,2553.7565153371334,NaN,NaN
19.724227361148536,2574.805140704929,NaN,NaN
19.952623149688797,2596.4273264529843,7.3031659431236555,2347.312401823328
20.183663636815606,2618.104011648307,NaN,NaN
20.417379446695296,2638.306664255265,NaN,NaN
20.653801558105293,2645.8878351482062,NaN,NaN
20.8929613085404,2667.731889159509,NaN,NaN
21.134890398366466,2702.6173483836455,14.998510610754945,2168.753993128375
21.379620895022324,2728.7154194219565,NaN,NaN
21.6271852372702,2752.8431653969515,NaN,NaN
21.87761623949553,2776.1405955192663,NaN,NaN
22.130947096056374,2798.9646578597212,NaN,NaN
22.3872113856834,2821.416934116006,3.113804894210992,2417.66686733959
22.646443075930595,2843.5056687120646,NaN,NaN
22.908676527677734,2865.206841654737,NaN,NaN
23.173946499684785,2886.491723679204,NaN,NaN
23.44228815319923,2907.3369443692077,NaN,NaN
23.71373705661655,2927.7209452157617,7.3060558562219935,2347.31364901373
23.988329190194897,2947.5997707768593,NaN,NaN
24.266100950824157,2966.9182809149497,NaN,NaN
24.547089156850298,2986.231649601659,NaN,NaN
24.831331052955704,3004.000129168536,NaN,NaN
25.118864315095795,3021.3979468712673,15.894095224576729,1639.1856381928615
25.40972705549305,3038.3038689286304,NaN,NaN
25.703957827688633,3054.591876596835,NaN,NaN
26.00159563165272,3069.998482896413,NaN,NaN
26.302679918953814,3083.1556702216285,NaN,NaN
26.6072505979881,3064.8362908712015,15.894096703175666,1639.1856383760542
26.915348039269155,3108.0085997845754,NaN,NaN
27.227013080779127,3125.9421403149263,NaN,NaN
27.542287033381662,3140.3514828148045,NaN,NaN
27.861211686297708,3153.854493560471,NaN,NaN
28.183829312644534,3166.885930418598,15.894096338899693,1639.1856383064323
28.510182675039097,3179.558500350327,NaN,NaN
28.84031503126606,3192.600161896068,NaN,NaN
29.174270140011675,3204.2089272562416,NaN,NaN
29.512092266663856,3215.440342361328,NaN,NaN
29.853826189179603,3226.313304006058,1.0001930691324579,101.18285773134826
30.19951720402016,3236.83349935776,NaN,NaN
30.54921113215514,3247.0115119316392,NaN,NaN
30.902954325135905,3256.864097620159,NaN,NaN
31.260793671239558,3266.408226362852,NaN,NaN
31.622776601683793,3275.6664341498245,7.299889467375574,2347.311682678096
31.988951096913972,3284.663305690277,NaN,NaN
32.359365692962825,3293.4186225187623,NaN,NaN
32.734069487883815,3301.947201294967,NaN,NaN
33.11311214825911,3310.2614586492095,NaN,NaN
33.49654391578276,3318.3725589605624,15.894096841767421,1639.1856384045425
33.884415613920254,3326.291013269527,NaN,NaN
34.27677865464503,3334.02699883371,NaN,NaN
34.673685045253166,3341.590210577768,NaN,NaN
35.0751873952568,3348.9898528992017,NaN,NaN
35.48133892335755,3356.2347354327962,0.6411268699409893,2194.586695642245
35.892193464500515,3363.3320300628457,NaN,NaN
36.30780547701014,3370.2868799645944,NaN,NaN
36.72823004980846,3377.099805524409,NaN,NaN
37.15352290971726,3383.7587781254692,NaN,NaN
37.583740428844415,3390.2520877367037,1.7361128101952972,2302.655093314563
38.018939632056124,3396.6431658497363,NaN,NaN
38.459178204535355,3402.951792088934,NaN,NaN
38.90451449942807,3409.2016590265257,NaN,NaN
39.35500754557774,3415.4139725563405,NaN,NaN
39.810717055349734,3421.465417828897,15.000669030974292,2168.7534025543446
40.271703432545905,3424.135181071015,NaN,NaN
40.73802778041129,3429.0556384914607,NaN,NaN
41.20975190973302,3438.0776986221313,NaN,NaN
41.686938347033546,3443.803609102904,NaN,NaN
42.169650342858226,3449.165787037907,14.998432955602269,2168.754022090527
42.65795188015926,3454.4334489963153,NaN,NaN
43.151907682776525,3459.6370262741234,NaN,NaN
43.65158322401659,3464.778944314634,NaN,NaN
44.157044735331255,3469.8579095075065,NaN,NaN
44.6683592150963,3474.8726623473376,1.7362060371749337,2302.655334511881
45.18559443749224,3479.822326111565,NaN,NaN
45.708818961487495,3484.7063108096727,NaN,NaN
46.238102139926035,3489.5242714548626,NaN,NaN
46.77351412871981,3494.2759725191313,NaN,NaN
47.315125896148054,3498.9613985677033,1.0002310683537876,101.18306954500805
47.86300923226383,3503.5809473410295,NaN,NaN
48.41723675840994,3508.135541784148,NaN,NaN
48.97788193684461,3512.6267130386627,NaN,NaN
49.54501908047903,3517.0567014318053,NaN,NaN
50.11872336272722,3521.4282129121807,15.894095969417616,1639.185638249714
50.69907082747044,3525.744087621556,NaN,NaN
51.28613839913648,3530.0067044538296,NaN,NaN
51.88000389289612,3534.2177137552258,NaN,NaN
52.48074602497726,3538.3774106049486,NaN,NaN
53.08844442309885,3542.4842927170826,15.894096309880688,1639.1856383002444
53.70317963702527,3546.534190026014,NaN,NaN
54.32503314924333,3550.5187619463386,NaN,NaN
54.954087385762456,3554.424804370718,NaN,NaN
55.59042572704037,3558.2965437476096,NaN,NaN
56.23413251903491,3562.172027368868,1.0001910024866498,101.18285526580306
56.88529308438413,3566.00514913188,NaN,NaN
57.543993733715695,3569.7961531790966,NaN,NaN
58.21032177708713,3573.54561247428,NaN,NaN
58.8843655355589,3577.2542571558397,NaN,NaN
59.566214352901035,3580.9230190733024,14.998347512818503,2168.7540545570837
60.25595860743578,3584.563530703093,NaN,NaN
60.953689724016904,3588.1630103497932,NaN,NaN
61.65950018614822,3591.7177786788884,NaN,NaN
62.373483548241914,3595.2291985817014,NaN,NaN
63.09573444801933,3598.705780196388,3.470463570013107,2420.663441117946
63.82634861905486,3602.157607663288,NaN,NaN
64.56542290346556,3605.5770499397686,NaN,NaN
65.31305526474723,3608.96530967747,NaN,NaN
66.06934480075961,3612.323704938223,NaN,NaN
66.83439175686145,3615.65385786581,7.302833611986169,2347.3122922791545
67.60829753919819,3618.9576842166866,NaN,NaN
68.39116472814293,3622.237267674241,NaN,NaN
69.18309709189366,3625.4954832207445,NaN,NaN
69.98419960022734,3628.7358662973775,NaN,NaN
70.79457843841381,3631.9630749709854,15.894095171262556,1639.1856381918285
71.6143410212902,3635.1834515519367,NaN,NaN
72.44359600749902,3638.405187403021,NaN,NaN
73.28245331389041,3641.638537701937,NaN,NaN
74.13102413009177,3644.829856225837,NaN,NaN
74.98942093324558,3647.7402728384477,7.299519369188891,2347.31164163796
75.85775750291836,3650.5881605488225,NaN,NaN
76.73614893618189,3653.386488672139,NaN,NaN
77.62471166286916,3656.160899153124,NaN,NaN
78.52356346100719,3658.920411191027,NaN,NaN
79.43282347242814,3661.6602457812282,15.894096711606602,1639.185638379122
80.35261221856173,3664.3693512730006,NaN,NaN
81.2830516164099,3667.0530019304883,NaN,NaN
82.22426499470711,3669.7124153199074,NaN,NaN
83.17637711026708,3672.344253619099,NaN,NaN
84.13951416451951,3674.9448205158296,15.89409666402894,1639.1856383687827
85.11380382023764,3677.5149047511954,NaN,NaN
86.09937521846007,3680.0585918715337,NaN,NaN
87.09635899560806,3682.575626804515,NaN,NaN
88.10488730080142,3685.065014648246,NaN,NaN
89.12509381337455,3687.5281768141554,7.30661326088537,2347.3139571965703
90.1571137605957,3689.966787802798,NaN,NaN
91.20108393559096,3692.3817113552436,NaN,NaN
92.25714271547633,3694.7731979919677,NaN,NaN
93.32543007969909,3697.1412543955466,NaN,NaN
94.40608762859236,3699.4858322297305,15.894095032099658,1639.185638189423
95.49925860214358,3701.8068810307395,NaN,NaN
96.60508789898137,3704.1043971002327,NaN,NaN
97.72372209558107,3706.378402621355,NaN,NaN
98.8553094656939,3708.6289533706363,NaN,NaN
100.0,3710.856117510133,7.3042853352171795,2347.312820250629
